Date,Open,High,Low,Close/Last,Adj. Close,Volume
1-Nov-97,"1,609.62","1,654.43","1,508.41","1,600.55","1,600.55","11,687,640,000"
30-Sep-97,"1,690.79","1,748.78","1,465.84","1,593.61","1,593.61","18,850,990,000"
31-Aug-97,"1,595.07","1,702.49","1,595.07","1,685.69","1,685.69","14,680,150,000"
31-Jul-97,"1,594.67","1,638.26","1,545.13","1,587.32","1,587.32","13,420,440,000"
30-Jun-97,"1,442.65","1,595.76","1,432.42","1,593.81","1,593.81","14,331,570,000"
31-May-97,"1,407.07","1,467.29","1,375.45","1,442.07","1,442.07","12,580,930,000"
30-Apr-97,"1,263.93","1,414.26","1,260.94","1,400.32","1,400.32","12,905,590,000"
1-Apr-97,"1,211.28","1,267.41","1,194.16","1,260.76","1,260.76","12,452,400,000"
1-Mar-97,"1,306.21","1,332.34","1,220.40","1,221.70","1,221.70","11,834,210,000"
1-Feb-97,"1,383.97","1,384.51","1,296.88","1,309.00","1,309.00","12,037,800,000"
1-Jan-97,"1,292.65","1,400.53","1,272.34","1,379.85","1,379.85","14,074,400,000"
1-Dec-96,"1,294.78","1,328.95","1,251.03","1,291.03","1,291.03","11,852,910,000"
1-Nov-96,"1,223.72","1,293.75","1,218.23","1,292.61","1,292.61","10,973,580,000"
30-Sep-96,"1,223.73","1,269.62","1,202.36","1,221.51","1,221.51","12,543,840,000"
31-Aug-96,"1,133.30","1,237.26","1,123.14","1,226.92","1,226.92","10,646,990,000"
31-Jul-96,"1,081.34","1,153.90","1,080.41","1,141.50","1,141.50","9,696,450,000"
30-Jun-96,"1,185.64","1,198.04","1,008.44","1,080.59","1,080.59","11,807,920,000"
31-May-96,"1,242.54","1,254.12","1,147.75","1,185.02","1,185.02","11,479,100,000"
30-Apr-96,"1,190.48","1,252.81","1,163.21","1,243.43","1,243.43","14,550,600,000"
1-Apr-96,"1,105.77","1,190.87","1,092.44","1,190.52","1,190.52","11,951,730,000"
1-Mar-96,"1,098.94","1,119.84","1,057.87","1,101.40","1,101.40","10,648,850,000"
1-Feb-96,"1,058.26","1,121.89","1,057.82","1,100.05","1,100.05","10,690,430,000"
1-Jan-96,"1,052.83","1,059.81",977.79,"1,059.79","1,059.79","11,326,210,000"
1-Dec-95,"1,060.66","1,074.85","1,001.53","1,052.13","1,052.13","9,972,500,000"
1-Nov-95,"1,037.30","1,068.81","1,016.58","1,059.20","1,059.20","9,544,310,000"
30-Sep-95,"1,041.39","1,050.65",959.36,"1,036.06","1,036.06","9,660,490,000"
31-Aug-95,"1,019.42","1,070.23","1,008.44","1,043.54","1,043.54","8,983,540,000"
31-Jul-95,"1,001.57","1,035.19",970.81,"1,020.11","1,020.11","9,872,930,000"
30-Jun-95,933.99,"1,023.03",931.99,"1,001.21","1,001.21","9,056,140,000"
31-May-95,865.67,941.17,863.84,933.45,933.45,"8,795,140,000"
30-Apr-95,844.72,885.92,839.43,864.58,864.58,"8,133,750,000"
1-Apr-95,816.06,844.42,810.89,843.98,843.98,"6,910,700,000"
1-Mar-95,794.33,829.92,790.35,817.21,817.21,"7,600,900,000"
1-Feb-95,756.68,796.02,756.68,793.73,793.73,"6,206,060,000"
1-Jan-95,751.31,774.31,740.47,755.2,755.2,"6,429,730,000"
1-Dec-94,748.83,751.98,710.94,751.96,751.96,"6,169,730,000"
1-Nov-94,776.25,776.86,728.78,750.32,750.32,"6,188,120,000"
30-Sep-94,764.47,778.81,737.62,777.49,777.49,"6,625,590,000"
31-Aug-94,763,779.58,752.49,764.29,764.29,"5,964,610,000"
31-Jul-94,722.84,767.6,715.91,765.62,765.62,"6,695,930,000"
30-Jun-94,706.29,725.19,699.41,722.16,722.16,"5,335,860,000"
31-May-94,733.18,744.94,690.95,705.96,705.96,"6,016,150,000"
30-Apr-94,733.97,742.46,703.84,735.19,735.19,"5,743,170,000"
1-Apr-94,723.06,755.35,703.4,733.84,733.84,"5,623,380,000"
1-Mar-94,792.1,804.43,731.85,743.46,743.46,"7,321,980,000"
1-Feb-94,798.42,799.99,767.3,792.5,792.5,"5,993,960,000"
1-Jan-94,774.11,800.63,768.41,800.47,800.47,"6,683,340,000"
1-Dec-93,759.9,776.87,750.3,776.8,776.8,"6,225,130,000"
1-Nov-93,780.37,786.1,737.67,754.39,754.39,"6,246,880,000"
30-Sep-93,761.62,791.2,758.9,779.26,779.26,"6,700,790,000"
31-Aug-93,743.65,766.57,724.48,762.78,762.78,"5,776,680,000"
31-Jul-93,706.38,742.91,705.06,742.84,742.84,"5,712,060,000"
30-Jun-93,702.01,713.96,694.53,704.7,704.7,"5,191,300,000"
31-May-93,700.96,706.63,682.89,703.95,703.95,"5,371,310,000"
30-Apr-93,662.75,707.05,661.43,700.53,700.53,"5,106,460,000"
1-Apr-93,690.82,691.15,644.71,661.42,661.42,"4,887,000,000"
1-Mar-93,670.88,697.41,668.74,690.13,690.13,"5,119,150,000"
1-Feb-93,697.98,711.28,647.79,670.77,670.77,"4,973,610,000"
1-Jan-93,675.31,711.03,670.51,696.34,696.34,"5,187,460,000"
1-Dec-92,650.58,676.95,648.75,676.95,676.95,"4,949,710,000"
1-Nov-92,603.76,652.75,603.31,652.73,652.73,"4,404,630,000"
30-Sep-92,581.08,606.58,551.72,605.17,605.17,"4,223,690,000"
31-Aug-92,562.51,594.21,562.36,583.27,583.27,"3,700,770,000"
31-Jul-92,579.62,583.84,550.36,563.12,563.12,"3,083,350,000"
30-Jun-92,563.73,581.01,553.76,580.83,580.83,"3,591,650,000"
31-May-92,583.67,591.07,545.95,563.6,563.6,"3,589,630,000"
30-Apr-92,579.73,591.21,571.01,585.31,585.31,"3,114,980,000"
1-Apr-92,598.62,603.17,557.06,578.68,578.68,"3,946,710,000"
1-Mar-92,634.04,637.21,599.6,603.77,603.77,"4,048,220,000"
1-Feb-92,620.57,646.09,617.08,633.47,633.47,"4,219,570,000"
1-Jan-92,580.04,632.99,576.13,620.21,620.21,"5,605,540,000"
