Date,Open,High,Low,Close/Last,Adj. Close,Volume
31-Aug-97,"7,631.70","8,035.63","7,580.85","7,945.30","7,945.30","1,212,550,000"
31-Jul-97,"8,222.80","8,299.49","7,606.86","7,622.40","7,622.40","1,123,190,000"
30-Jun-97,"7,678.00","8,282.77","7,667.36","8,222.60","8,222.60","1,265,280,000"
31-May-97,"7,331.00","7,834.06","7,253.78","7,672.80","7,672.80","1,086,740,000"
30-Apr-97,"7,008.99","7,394.95","6,913.47","7,331.00","7,331.00","1,046,600,000"
1-Apr-97,"6,583.50","7,057.55","6,356.78","7,009.00","7,009.00","1,098,930,000"
1-Mar-97,"6,874.30","7,112.10","6,561.20","6,583.48","6,583.48","962,230,000"
1-Feb-97,"6,810.80","7,073.62","6,710.72","6,877.74","6,877.74","765,900,000"
1-Jan-97,"6,447.50","6,906.60","6,352.83","6,813.09","6,813.09","1,003,920,000"
1-Dec-96,"6,520.60","6,587.05","6,236.05","6,448.27","6,448.27","781,180,000"
1-Nov-96,"6,027.10","6,589.53","5,998.82","6,521.70","6,521.70","741,560,000"
30-Sep-96,"5,878.40","6,133.73","5,861.67","6,029.38","6,029.38","766,260,000"
31-Aug-96,"5,611.80","5,929.89","5,561.46","5,882.17","5,882.17","649,320,000"
31-Jul-96,"5,528.90","5,739.02","5,524.10","5,616.21","5,616.21","615,820,000"
30-Jun-96,"5,654.60","5,733.31","5,182.32","5,528.91","5,528.91","781,850,000"
31-May-96,"5,643.90","5,742.54","5,580.38","5,654.63","5,654.63","647,790,000"
30-Apr-96,"5,567.60","5,796.10","5,342.20","5,643.18","5,643.18","801,900,000"
1-Apr-96,"5,588.60","5,697.69","5,415.53","5,569.08","5,569.08","756,530,000"
1-Mar-96,"5,488.20","5,709.97","5,424.20","5,587.14","5,587.14","831,070,000"
1-Feb-96,"5,394.90","5,659.40","5,348.34","5,485.62","5,485.62","769,130,000"
1-Jan-96,"5,115.70","5,408.67","5,014.52","5,395.30","5,395.30","851,030,000"
1-Dec-95,"5,075.60","5,235.62","5,051.73","5,117.12","5,117.12","601,160,000"
1-Nov-95,"4,753.70","5,118.93","4,744.64","5,074.49","5,074.49","598,970,000"
30-Sep-95,"4,789.80","4,816.90","4,659.74","4,755.48","4,755.48","685,570,000"
31-Aug-95,"4,610.20","4,816.54","4,607.03","4,789.08","4,789.08","707,190,000"
31-Jul-95,"4,708.50","4,754.96","4,570.85","4,610.56","4,610.56","623,030,000"
30-Jun-95,"4,556.10","4,747.21","4,551.25","4,708.47","4,708.47","665,580,000"
31-May-95,"4,465.10","4,593.10","4,406.69","4,556.10","4,556.10","641,520,000"
30-Apr-95,"4,321.30","4,465.14","4,301.56","4,465.14","4,465.14","689,940,000"
1-Apr-95,"4,157.70","4,328.53","4,155.96","4,321.27","4,321.27","547,570,000"
1-Mar-95,"4,011.10","4,198.84","3,945.69","4,157.69","4,157.69","702,540,000"
1-Feb-95,"3,843.90","4,021.23","3,831.41","4,011.05","4,011.05","576,090,000"
1-Jan-95,"3,834.40","3,936.72","3,817.26","3,843.86","3,843.86","615,760,000"
1-Dec-94,"3,739.20","3,866.40","3,655.11","3,834.44","3,834.44","543,610,000"
1-Nov-94,"3,907.78","3,907.78","3,638.63","3,739.23","3,739.23","613,270,000"
30-Sep-94,"3,843.20","3,949.84","3,747.97","3,908.12","3,908.12","636,250,000"
31-Aug-94,"3,913.10","3,992.64","3,820.31","3,843.19","3,843.19","591,450,000"
31-Jul-94,"3,764.50","3,939.32","3,736.33","3,913.42","3,913.42","625,170,000"
30-Jun-94,"3,625.00","3,770.00","3,623.02","3,764.50","3,764.50","450,610,000"
31-May-94,"3,758.40","3,823.39","3,610.40","3,624.96","3,624.96","554,560,000"
30-Apr-94,"3,681.70","3,772.79","3,623.10","3,758.37","3,758.37","533,470,000"
1-Apr-94,"3,634.50","3,710.84","3,552.47","3,681.69","3,681.69","566,680,000"
1-Mar-94,"3,832.00","3,895.94","3,559.09","3,635.96","3,635.96","667,490,000"
1-Feb-94,"3,978.40","3,982.02","3,632.02","3,832.02","3,832.02","508,560,000"
1-Jan-94,"3,754.10","3,985.96","3,742.81","3,978.36","3,978.36","619,530,000"
1-Dec-93,"3,685.10","3,799.92","3,685.06","3,754.09","3,754.09","517,250,000"
1-Nov-93,"3,680.60","3,717.76","3,600.67","3,683.95","3,683.95","576,680,000"
30-Sep-93,"3,555.10","3,708.82","3,553.72","3,680.59","3,680.59","529,130,000"
31-Aug-93,"3,651.30","3,655.72","3,507.06","3,555.12","3,555.12","487,790,000"
31-Jul-93,"3,539.50","3,663.83","3,536.96","3,651.25","3,651.25","526,610,000"
30-Jun-93,"3,516.10","3,583.50","3,449.90","3,539.47","3,539.47","500,980,000"
31-May-93,"3,527.40","3,569.78","3,462.66","3,516.08","3,516.08","461,140,000"
30-Apr-93,"3,439.40","3,565.07","3,415.33","3,527.43","3,527.43","472,660,000"
1-Apr-93,"3,435.10","3,481.58","3,363.79","3,427.55","3,427.55","645,990,000"
1-Mar-93,"3,370.80","3,482.12","3,343.26","3,435.11","3,435.11","586,100,000"
1-Feb-93,"3,310.00","3,456.73","3,266.80","3,370.81","3,370.81","577,510,000"
1-Jan-93,"3,301.10","3,320.83","3,231.95","3,310.00","3,310.00","620,010,000"
1-Dec-92,"3,305.20","3,352.71","3,248.16","3,301.11","3,301.11","510,650,000"
1-Nov-92,"3,226.30","3,308.41","3,184.67","3,305.20","3,305.20","452,340,000"
30-Sep-92,"3,271.70","3,280.85","3,095.79","3,226.30","3,226.30","530,760,000"
31-Aug-92,"3,257.40","3,376.49","3,242.76","3,271.70","3,271.70","436,570,000"
31-Jul-92,"3,393.80","3,399.99","3,207.10","3,257.40","3,257.40","363,380,000"
30-Jun-92,"3,318.80","3,402.96","3,266.53","3,393.80","3,393.80","449,770,000"
31-May-92,"3,396.90","3,422.28","3,254.05","3,318.50","3,318.50","475,360,000"
30-Apr-92,"3,359.10","3,440.67","3,324.02","3,396.90","3,396.90","388,240,000"
1-Apr-92,"3,235.50","3,366.50","3,161.23","3,359.10","3,359.10","458,300,000"
1-Mar-92,"3,267.70","3,299.64","3,188.28","3,235.50","3,235.50","402,410,000"
1-Feb-92,"3,223.40","3,293.38","3,207.96","3,267.70","3,267.70","411,150,000"
